user_id,gender,age,total,nb_tshirts,age_buckets,expenditure_buckets
9067f4016b,,25.3489010989,25.0,1.0,20 to 30,0 to 100
9068d32c32,F,53.5247252747,16.7,1.0,40 to 60,0 to 100
906b09cbaf,F,28.6181318681,16.7,1.0,20 to 30,0 to 100
906b92b2e0,,39.0247252747,19.9,1.0,30 to 40,0 to 100
906d1efb22,F,113.423076923,19.9,1.0,60 and above,0 to 100
907097ffd2,M,19.8379120879,16.7,1.0,0 to 20,0 to 100
90716f6544,,59.239010989,19.9,1.0,40 to 60,0 to 100
9071a8b3da,F,38.989010989,16.7,1.0,30 to 40,0 to 100
907c0ff6ca,M,62.4615384615,16.7,1.0,60 and above,0 to 100
907dd3136b,M,113.423076923,16.7,1.0,60 and above,0 to 100
907faba40f,M,63.3791208791,19.9,1.0,60 and above,0 to 100
90812934d5,F,40.8049450549,16.7,1.0,40 to 60,0 to 100
9084f4671b,M,20.510989011,19.9,1.0,20 to 30,0 to 100
9085b989ab,M,113.423076923,19.9,1.0,60 and above,0 to 100
908999adf1,M,46.0686813187,19.9,1.0,40 to 60,0 to 100
90899c0aca,,25.8351648352,23.9,1.0,20 to 30,0 to 100
908dfbb78b,F,32.4505494505,16.7,1.0,30 to 40,0 to 100
9092f1a63d,M,35.260989011,16.7,1.0,30 to 40,0 to 100
9093eb53a0,,113.423076923,32.0,1.0,60 and above,0 to 100
909434e29d,M,32.9587912088,16.7,1.0,30 to 40,0 to 100
9099e5c186,,49.9120879121,19.9,1.0,40 to 60,0 to 100
909a2995ba,M,30.1098901099,23.9,1.0,30 to 40,0 to 100
909c60b39a,M,25.8846153846,39.8,2.0,20 to 30,0 to 100
909d8c07da,M,34.3159340659,16.7,1.0,30 to 40,0 to 100
90a025b761,,36.1868131868,19.9,1.0,30 to 40,0 to 100
90a3f2a424,M,39.1318681319,23.9,1.0,30 to 40,0 to 100
90a72a9f32,F,31.967032967,16.7,1.0,30 to 40,0 to 100
90aed48faf,M,24.293956044,19.9,1.0,20 to 30,0 to 100
90af1af8cb,M,28.978021978,16.7,1.0,20 to 30,0 to 100
90afda73d3,M,113.423076923,23.9,1.0,60 and above,0 to 100
90b547d235,F,35.7692307692,16.7,1.0,30 to 40,0 to 100
90b5a5fcd7,M,113.423076923,33.4,2.0,60 and above,0 to 100
90ba211891,M,27.0247252747,39.8,2.0,20 to 30,0 to 100
90bac972c8,,27.3901098901,23.9,1.0,20 to 30,0 to 100
90bd7c286e,,113.423076923,23.9,1.0,60 and above,0 to 100
90c706eb09,M,113.423076923,19.9,1.0,60 and above,0 to 100
90c745d1fd,M,45.5824175824,16.7,1.0,40 to 60,0 to 100
90c78a0ec3,F,24.6950549451,16.7,1.0,20 to 30,0 to 100
90c9e4c36f,F,32.0741758242,16.7,1.0,30 to 40,0 to 100
90ca2a5aed,,26.3489010989,25.0,1.0,20 to 30,0 to 100
90cb14c795,M,113.423076923,16.7,1.0,60 and above,0 to 100
90ce17d695,M,31.8131868132,19.9,1.0,30 to 40,0 to 100
90ce97c414,M,22.7637362637,16.7,1.0,20 to 30,0 to 100
90d1480201,,28.5274725275,25.0,1.0,20 to 30,0 to 100
90d9493c3a,,113.423076923,23.9,1.0,60 and above,0 to 100
90dbb521ed,,71.0934065934,47.8,2.0,60 and above,0 to 100
90dfc67f6d,M,38.7417582418,23.9,1.0,30 to 40,0 to 100
90e02ebd37,,29.7774725275,23.9,1.0,20 to 30,0 to 100
90e706c85e,M,24.3681318681,19.9,1.0,20 to 30,0 to 100
90eb6bb645,M,36.8791208791,16.7,1.0,30 to 40,0 to 100
90f3c98aea,F,26.6428571429,19.9,1.0,20 to 30,0 to 100
90f6052955,F,32.206043956,19.9,1.0,30 to 40,0 to 100
90f6672b0a,M,35.4752747253,19.9,1.0,30 to 40,0 to 100
90f9e752d2,,53.7554945055,19.9,1.0,40 to 60,0 to 100
90fb901dc2,M,26.7967032967,25.0,1.0,20 to 30,0 to 100
90fba11a16,,61.2087912088,19.9,1.0,60 and above,0 to 100
9103b0cb6b,,113.423076923,23.9,1.0,60 and above,0 to 100
910698552c,M,64.6510989011,19.9,1.0,60 and above,0 to 100
9106f51157,M,113.423076923,63.7,3.0,60 and above,0 to 100
910993304b,F,51.3516483516,16.7,1.0,40 to 60,0 to 100
910dea2ebe,M,31.8241758242,23.9,1.0,30 to 40,0 to 100
91119fb5a9,F,58.1401098901,16.7,1.0,40 to 60,0 to 100
91133ba09f,M,29.7637362637,39.8,2.0,20 to 30,0 to 100
9113637631,,45.5879120879,19.9,1.0,40 to 60,0 to 100
9113b70224,M,46.6318681319,16.7,1.0,40 to 60,0 to 100
9113be3c2b,M,33.1813186813,83.5,5.0,30 to 40,0 to 100
911759aca7,F,18.043956044,33.4,2.0,0 to 20,0 to 100
91180eed42,M,24.6648351648,39.8,2.0,20 to 30,0 to 100
9119f33221,M,22.2582417582,16.7,1.0,20 to 30,0 to 100
911b10b73d,M,31.8296703297,23.9,1.0,30 to 40,0 to 100
911c197c07,M,113.423076923,19.9,1.0,60 and above,0 to 100
911d28a9ee,M,41.0521978022,16.7,1.0,40 to 60,0 to 100
911d874e9b,F,113.423076923,16.7,1.0,60 and above,0 to 100
9120000000,,113.423076923,23.9,1.0,60 and above,0 to 100
912122ef0a,M,30.8241758242,23.9,1.0,30 to 40,0 to 100
912aeadace,,42.2307692308,32.0,1.0,40 to 60,0 to 100
9135acc5db,M,113.423076923,23.9,1.0,60 and above,0 to 100
9135d0d2d6,,42.9368131868,23.9,1.0,40 to 60,0 to 100
913955aa5e,M,36.0494505495,16.7,1.0,30 to 40,0 to 100
913a37cd3a,M,70.8763736264,19.9,1.0,60 and above,0 to 100
913e0fba7d,M,59.7884615385,16.7,1.0,40 to 60,0 to 100
9142292d5c,F,50.8681318681,23.9,1.0,40 to 60,0 to 100
914242b1c3,F,55.0824175824,16.7,1.0,40 to 60,0 to 100
9143215c0d,F,27.8269230769,33.4,2.0,20 to 30,0 to 100
914a44c457,M,21.5659340659,39.8,2.0,20 to 30,0 to 100
914cf3b5dc,M,25.8543956044,19.9,1.0,20 to 30,0 to 100
915250b23d,M,44.4313186813,19.9,1.0,40 to 60,0 to 100
9152fd8d58,M,27.3516483516,16.7,1.0,20 to 30,0 to 100
915433fb86,F,64.0659340659,16.7,1.0,60 and above,0 to 100
91552e936e,F,41.217032967,16.7,1.0,40 to 60,0 to 100
915ba9fd92,M,113.423076923,19.9,1.0,60 and above,0 to 100
9162cde1d7,,28.5961538462,39.8,2.0,20 to 30,0 to 100
9163176f3b,M,19.4642857143,16.7,1.0,0 to 20,0 to 100
91633d305a,,31.3736263736,25.0,1.0,30 to 40,0 to 100
9163d96366,M,32.3379120879,19.9,1.0,30 to 40,0 to 100
9166be806f,M,38.3104395604,19.9,1.0,30 to 40,0 to 100
91674b4603,F,41.8461538462,23.9,1.0,40 to 60,0 to 100
9169ccdb7a,,47.1318681319,19.9,1.0,40 to 60,0 to 100
916c0b64dc,F,33.7115384615,16.7,1.0,30 to 40,0 to 100
916db58ea1,,52.0824175824,39.8,2.0,40 to 60,0 to 100
9170218ea2,M,24.4478021978,47.8,2.0,20 to 30,0 to 100
9171dfb433,M,27.1098901099,19.9,1.0,20 to 30,0 to 100
91742ee2ca,M,49.1456043956,23.9,1.0,40 to 60,0 to 100
91754148ce,F,39.2417582418,19.9,1.0,30 to 40,0 to 100
9175f06816,M,60.3324175824,33.4,2.0,60 and above,0 to 100
9179a95a77,M,20.8543956044,19.9,1.0,20 to 30,0 to 100
917addd448,F,20.4532967033,16.7,1.0,20 to 30,0 to 100
917b04b5a4,M,32.282967033,19.9,1.0,30 to 40,0 to 100
917cdce594,M,20.5879120879,16.7,1.0,20 to 30,0 to 100
917e336639,M,21.5357142857,16.7,1.0,20 to 30,0 to 100
9180c8977c,,60.3956043956,23.9,1.0,60 and above,0 to 100
91817ba8fa,F,113.423076923,16.7,1.0,60 and above,0 to 100
918ba7322b,,31.5796703297,25.0,1.0,30 to 40,0 to 100
918bb8d37c,F,32.9752747253,19.9,1.0,30 to 40,0 to 100
918e7cff5b,M,18.1565934066,19.9,1.0,0 to 20,0 to 100
9190000000000000,,32.1510989011,23.9,1.0,30 to 40,0 to 100
9190f4fe85,M,30.6950549451,19.9,1.0,30 to 40,0 to 100
919282146d,F,58.6703296703,16.7,1.0,40 to 60,0 to 100
91938e517b,,22.260989011,23.9,1.0,20 to 30,0 to 100
919569ac35,M,37.5741758242,19.9,1.0,30 to 40,0 to 100
9195d953ef,,42.456043956,25.0,1.0,40 to 60,0 to 100
9197749be2,F,33.8543956044,16.7,1.0,30 to 40,0 to 100
919de8c520,,113.423076923,39.9,1.0,60 and above,0 to 100
919ec39a46,F,50.7032967033,19.9,1.0,40 to 60,0 to 100
91a241fe2b,M,64.456043956,16.7,1.0,60 and above,0 to 100
91a27bee31,M,113.423076923,16.7,1.0,60 and above,0 to 100
91a327c626,,45.1263736264,23.9,1.0,40 to 60,0 to 100
91a7e43eba,,26.3104395604,25.0,1.0,20 to 30,0 to 100
91a9fb5365,M,25.7115384615,16.7,1.0,20 to 30,0 to 100
91aaeed3df,M,113.423076923,19.9,1.0,60 and above,0 to 100
91aafe76fe,,20.7747252747,19.9,1.0,20 to 30,0 to 100
91ad3fe72c,M,25.032967033,33.4,2.0,20 to 30,0 to 100
91b218b664,M,18.8076923077,19.9,1.0,0 to 20,0 to 100
91b26a4cce,M,31.4010989011,16.7,1.0,30 to 40,0 to 100
91b70399d2,F,113.423076923,16.7,1.0,60 and above,0 to 100
91bc0ac814,M,113.423076923,33.4,2.0,60 and above,0 to 100
91be7969b3,,18.4423076923,23.9,1.0,0 to 20,0 to 100
91c1d413e8,F,35.9835164835,16.7,1.0,30 to 40,0 to 100
91c33888c6,M,29.6208791209,19.9,1.0,20 to 30,0 to 100
91c8466370,M,47.7252747253,16.7,1.0,40 to 60,0 to 100
91ca28692e,F,113.423076923,19.9,1.0,60 and above,0 to 100
91cdf56db9,,25.1373626374,19.9,1.0,20 to 30,0 to 100
91ce1b276d,,27.5137362637,32.0,1.0,20 to 30,0 to 100
91ce3f1832,M,113.423076923,19.9,1.0,60 and above,0 to 100
91cfc3c46f,,43.8846153846,25.0,1.0,40 to 60,0 to 100
91d0c3bfb0,,33.6785714286,25.0,1.0,30 to 40,0 to 100
91d2ecca03,,113.423076923,19.9,1.0,60 and above,0 to 100
91d3499d31,F,28.271978022,16.7,1.0,20 to 30,0 to 100
91d36aee11,F,21.6950549451,16.7,1.0,20 to 30,0 to 100
91d5f691f0,,35.6043956044,19.9,1.0,30 to 40,0 to 100
91d881f958,,113.423076923,32.0,1.0,60 and above,0 to 100
91da53ad72,F,32.5137362637,19.9,1.0,30 to 40,0 to 100
91dabd6c83,,30.8681318681,47.8,2.0,30 to 40,0 to 100
91dd00893b,F,30.2115384615,19.9,1.0,30 to 40,0 to 100
91dd9c32d3,,53.8901098901,23.9,1.0,40 to 60,0 to 100
91e3282825,F,27.8159340659,19.9,1.0,20 to 30,0 to 100
91e33b99a7,,113.423076923,23.9,1.0,60 and above,0 to 100
91e3d0e56f,F,25.5714285714,16.7,1.0,20 to 30,0 to 100
91e537850a,F,27.5164835165,16.7,1.0,20 to 30,0 to 100
91e6ebbd0a,F,113.423076923,16.7,1.0,60 and above,0 to 100
91e8d74061,M,113.423076923,19.9,1.0,60 and above,0 to 100
91eca6a25e,,46.2637362637,32.0,1.0,40 to 60,0 to 100
91f8564a43,,113.423076923,39.8,2.0,60 and above,0 to 100
91fab1c66a,M,43.1126373626,39.8,2.0,40 to 60,0 to 100
91fcd28f91,M,60.6126373626,16.7,1.0,60 and above,0 to 100
9200d65e33,,113.423076923,32.0,1.0,60 and above,0 to 100
920243ef05,M,34.5934065934,19.9,1.0,30 to 40,0 to 100
92034f0e47,M,41.2857142857,16.7,1.0,40 to 60,0 to 100
9206d3906f,,113.423076923,79.8,2.0,60 and above,0 to 100
920de88bb6,F,36.6538461538,16.7,1.0,30 to 40,0 to 100
920e65f804,M,21.6428571429,16.7,1.0,20 to 30,0 to 100
920fc4ad98,F,41.3598901099,39.8,2.0,40 to 60,0 to 100
921251673b,M,33.260989011,16.7,1.0,30 to 40,0 to 100
92164957dc,F,29.5274725275,16.7,1.0,20 to 30,0 to 100
92178c9219,M,60.0659340659,39.8,2.0,60 and above,0 to 100
921a3f74a8,M,27.0357142857,33.4,2.0,20 to 30,0 to 100
921e0d6624,M,28.456043956,19.9,1.0,20 to 30,0 to 100
921f0e95c1,F,113.423076923,23.9,1.0,60 and above,0 to 100
9221b2b3e9,M,113.423076923,23.9,1.0,60 and above,0 to 100
9229b0d68a,F,61.0521978022,23.9,1.0,60 and above,0 to 100
9229ba16da,,20.0796703297,23.9,1.0,20 to 30,0 to 100
9229e354d9,M,113.423076923,19.9,1.0,60 and above,0 to 100
922d926808,F,24.9203296703,16.7,1.0,20 to 30,0 to 100
9231432a5a,F,43.6208791209,19.9,1.0,40 to 60,0 to 100
92399460a6,M,34.0714285714,19.9,1.0,30 to 40,0 to 100
9239ac7b08,M,30.1373626374,16.7,1.0,30 to 40,0 to 100
923a7addb2,M,50.6236263736,19.9,1.0,40 to 60,0 to 100
923c87bf14,M,46.0,19.9,1.0,40 to 60,0 to 100
92414bf262,M,31.9642857143,23.9,1.0,30 to 40,0 to 100
92416b1cee,M,36.0274725275,23.9,1.0,30 to 40,0 to 100
92486766ad,M,63.021978022,19.9,1.0,60 and above,0 to 100
9249e8852f,M,31.9285714286,19.9,1.0,30 to 40,0 to 100
924d103992,,58.3186813187,32.0,1.0,40 to 60,0 to 100
92501e42fb,M,52.0027472527,33.4,2.0,40 to 60,0 to 100
92537dbbf6,M,35.5549450549,39.8,2.0,30 to 40,0 to 100
925874193b,M,12.6895604396,16.7,1.0,0 to 20,0 to 100
925c2786a2,M,33.6868131868,71.7,3.0,30 to 40,0 to 100
925f7b0f03,,36.9917582418,19.9,1.0,30 to 40,0 to 100
925fd00147,F,28.2554945055,16.7,1.0,20 to 30,0 to 100
926269bd7f,,45.2142857143,19.9,1.0,40 to 60,0 to 100
92645a25cc,,45.0989010989,25.0,1.0,40 to 60,0 to 100
9269bd4b27,M,113.423076923,23.9,1.0,60 and above,0 to 100
926d2f1803,M,37.4120879121,23.9,1.0,30 to 40,0 to 100
926e2731c0,F,34.6016483516,16.7,1.0,30 to 40,0 to 100
927000000000000000000000000000000000000000000000000000000,F,45.9532967033,127.4,6.0,40 to 60,100 to 300
9271f250f8,,45.4478021978,25.0,1.0,40 to 60,0 to 100
927919178a,,30.1016483516,59.7,3.0,30 to 40,0 to 100
927d3f3b8c,F,46.8489010989,23.9,1.0,40 to 60,0 to 100
927d927c62,M,20.6181318681,16.7,1.0,20 to 30,0 to 100
92807e58c4,M,22.9587912088,19.9,1.0,20 to 30,0 to 100
9280d214e0,M,28.3983516484,16.7,1.0,20 to 30,0 to 100
9282c36e0a,,42.8076923077,25.0,1.0,40 to 60,0 to 100
9284755324,,27.956043956,19.9,1.0,20 to 30,0 to 100
9286e887ed,F,31.010989011,16.7,1.0,30 to 40,0 to 100
928f949d25,M,18.782967033,19.9,1.0,0 to 20,0 to 100
92950d7527,M,31.271978022,33.4,2.0,30 to 40,0 to 100
929afeb950,M,20.3791208791,19.9,1.0,20 to 30,0 to 100
929c4e4875,F,25.978021978,19.9,1.0,20 to 30,0 to 100
929f4330b9,M,23.7445054945,16.7,1.0,20 to 30,0 to 100
92a02705ba,M,22.7087912088,19.9,1.0,20 to 30,0 to 100
92a45fb6c2,,38.1428571429,25.0,1.0,30 to 40,0 to 100
92a769a787,M,43.7335164835,19.9,1.0,40 to 60,0 to 100
92ab128c53,,47.0357142857,32.0,1.0,40 to 60,0 to 100
92abcdf186,F,34.2857142857,33.4,2.0,30 to 40,0 to 100
92ad0b4cd3,,39.1153846154,25.0,1.0,30 to 40,0 to 100
92aebeb4b7,,53.3296703297,25.0,1.0,40 to 60,0 to 100
92b6c7f08a,M,113.423076923,19.9,1.0,60 and above,0 to 100
92b8c4aa93,M,113.423076923,16.7,1.0,60 and above,0 to 100
92bb4fbcf9,M,49.771978022,19.9,1.0,40 to 60,0 to 100
92bc98475a,F,113.423076923,16.7,1.0,60 and above,0 to 100
92bf71f356,,113.423076923,47.8,2.0,60 and above,0 to 100
92c0a6d66d,M,26.8159340659,19.9,1.0,20 to 30,0 to 100
92c4366c6c,F,50.5934065934,50.1,3.0,40 to 60,0 to 100
92c786800c,M,25.9532967033,33.4,2.0,20 to 30,0 to 100
92c8f75694,M,31.1401098901,16.7,1.0,30 to 40,0 to 100
92cd3adea5,,32.9258241758,39.8,2.0,30 to 40,0 to 100
92ced86b65,M,30.739010989,33.4,2.0,30 to 40,0 to 100
92cf67c402,M,54.8653846154,23.9,1.0,40 to 60,0 to 100
92d0f48679,M,28.3818681319,19.9,1.0,20 to 30,0 to 100
92d2c2d53c,,57.9917582418,19.9,1.0,40 to 60,0 to 100
92d2c6ba14,M,59.8901098901,19.9,1.0,40 to 60,0 to 100
92d3356a10,M,59.1813186813,19.9,1.0,40 to 60,0 to 100
92d4d26369,M,24.6126373626,19.9,1.0,20 to 30,0 to 100
92d50a1a02,,113.423076923,19.9,1.0,60 and above,0 to 100
92d6344b13,,44.8131868132,23.9,1.0,40 to 60,0 to 100
92d6aaad2d,M,18.2197802198,16.7,1.0,0 to 20,0 to 100
92d6e16389,,61.043956044,23.9,1.0,60 and above,0 to 100
92d94235a3,M,27.5741758242,16.7,1.0,20 to 30,0 to 100
92da96e513,F,26.739010989,16.7,1.0,20 to 30,0 to 100
92dc079350,,32.0302197802,25.0,1.0,30 to 40,0 to 100
92dc2e0a8f,F,113.423076923,19.9,1.0,60 and above,0 to 100
92e442d956,,42.4587912088,23.9,1.0,40 to 60,0 to 100
92e4e7332f,,113.423076923,25.0,1.0,60 and above,0 to 100
92e7a43567,F,24.9532967033,16.7,1.0,20 to 30,0 to 100
92ec8eefcf,M,38.7747252747,25.0,1.0,30 to 40,0 to 100
92f72585b2,M,54.8928571429,19.9,1.0,40 to 60,0 to 100
92f7b94cb9,M,113.423076923,16.7,1.0,60 and above,0 to 100
92fc95eb35,M,35.3708791209,19.9,1.0,30 to 40,0 to 100
92fd751606,F,113.423076923,19.9,1.0,60 and above,0 to 100
92fe061a97,F,28.6868131868,16.7,1.0,20 to 30,0 to 100
9303a03ba8,M,37.8901098901,19.9,1.0,30 to 40,0 to 100
93050b83fe,F,113.423076923,23.9,1.0,60 and above,0 to 100
9306691c5a,F,46.0934065934,23.9,1.0,40 to 60,0 to 100
930c27667d,F,61.9697802198,16.7,1.0,60 and above,0 to 100
930c37a84b,M,39.7774725275,19.9,1.0,30 to 40,0 to 100
930e83f6b6,M,28.6208791209,19.9,1.0,20 to 30,0 to 100
930f7352a3,M,34.4175824176,25.0,1.0,30 to 40,0 to 100
9310461c98,,26.456043956,19.9,1.0,20 to 30,0 to 100
93112f19a7,,28.8736263736,19.9,1.0,20 to 30,0 to 100
9311e09561,F,41.1263736264,33.4,2.0,40 to 60,0 to 100
93131eeb09,M,25.5274725275,19.9,1.0,20 to 30,0 to 100
931dae16e9,,113.423076923,47.8,2.0,60 and above,0 to 100
932220f8f5,M,28.5247252747,16.7,1.0,20 to 30,0 to 100
932263a697,M,27.9313186813,19.9,1.0,20 to 30,0 to 100
9322ecb683,M,32.0137362637,23.9,1.0,30 to 40,0 to 100
9327e4ab32,F,40.6565934066,16.7,1.0,40 to 60,0 to 100
9328ac6c69,M,20.3021978022,16.7,1.0,20 to 30,0 to 100
9328bfe593,,29.8351648352,19.9,1.0,20 to 30,0 to 100
932abaf318,F,42.4093406593,19.9,1.0,40 to 60,0 to 100
932e4d56b7,M,35.5137362637,16.7,1.0,30 to 40,0 to 100
933075c3e5,M,68.1813186813,23.9,1.0,60 and above,0 to 100
933465855d,,24.4697802198,19.9,1.0,20 to 30,0 to 100
9336d2febe,M,113.423076923,25.0,1.0,60 and above,0 to 100
9337d789a8,,28.6730769231,23.9,1.0,20 to 30,0 to 100
933d47db87,,24.9148351648,39.8,2.0,20 to 30,0 to 100
933d7885ac,M,45.5054945055,23.9,1.0,40 to 60,0 to 100
93477e13bc,M,113.423076923,16.7,1.0,60 and above,0 to 100
934d8c50a7,F,65.5879120879,19.9,1.0,60 and above,0 to 100
934dcc38f6,,41.3076923077,23.9,1.0,40 to 60,0 to 100
934de9d1a1,,27.4917582418,39.8,2.0,20 to 30,0 to 100
9352ac556e,F,73.9917582418,16.7,1.0,60 and above,0 to 100
93569c34b1,M,28.2472527473,19.9,1.0,20 to 30,0 to 100
9356aaaf69,F,35.2197802198,66.8,4.0,30 to 40,0 to 100
935a533b13,M,28.7252747253,16.7,1.0,20 to 30,0 to 100
935adc9cc2,M,26.8956043956,19.9,1.0,20 to 30,0 to 100
935dec640c,,34.3351648352,23.9,1.0,30 to 40,0 to 100
93600ce153,M,29.5604395604,19.9,1.0,20 to 30,0 to 100
93624f1ee1,M,113.423076923,19.9,1.0,60 and above,0 to 100
9364c9a158,F,64.5082417582,16.7,1.0,60 and above,0 to 100
9367a7091c,M,28.2307692308,16.7,1.0,20 to 30,0 to 100
936d92b942,M,22.0796703297,23.9,1.0,20 to 30,0 to 100
936f6a83b2,M,38.3214285714,16.7,1.0,30 to 40,0 to 100
93719470f8,M,47.5494505495,16.7,1.0,40 to 60,0 to 100
93727a1fc5,,34.0824175824,59.7,3.0,30 to 40,0 to 100
937487568,F,113.423076923,19.9,1.0,60 and above,0 to 100
937913eca4,F,58.6758241758,19.9,1.0,40 to 60,0 to 100
937fb61558,M,113.423076923,19.9,1.0,60 and above,0 to 100
9385eb3bbb,F,24.4615384615,23.9,1.0,20 to 30,0 to 100
9386ab230f,F,45.467032967,16.7,1.0,40 to 60,0 to 100
93888ad3bb,M,21.2472527473,19.9,1.0,20 to 30,0 to 100
938c0fe676,M,32.6043956044,19.9,1.0,30 to 40,0 to 100
938c5804af,M,39.6346153846,19.9,1.0,30 to 40,0 to 100
93941cae11,M,19.206043956,16.7,1.0,0 to 20,0 to 100
939c029dc7,,24.5659340659,19.9,1.0,20 to 30,0 to 100
939cb2ae83,,37.0247252747,19.9,1.0,30 to 40,0 to 100
939cc2ade7,M,28.7417582418,19.9,1.0,20 to 30,0 to 100
939f3f65a1,,49.1401098901,23.9,1.0,40 to 60,0 to 100
93a135d5b5,M,33.706043956,16.7,1.0,30 to 40,0 to 100
93a175ea3c,,35.8406593407,25.0,1.0,30 to 40,0 to 100
93a1f957ab,M,39.8241758242,23.9,1.0,30 to 40,0 to 100
93a2d4e255,M,113.423076923,16.7,1.0,60 and above,0 to 100
93a434c8da,F,113.423076923,16.7,1.0,60 and above,0 to 100
93a51499cb,,113.423076923,23.9,1.0,60 and above,0 to 100
93a87ed408,M,25.4258241758,16.7,1.0,20 to 30,0 to 100
93a91a2aa0,M,42.6868131868,23.9,1.0,40 to 60,0 to 100
93aa6b458a,M,50.782967033,19.9,1.0,40 to 60,0 to 100
93aa93247b,M,22.3846153846,33.4,2.0,20 to 30,0 to 100
93ab0f8ec4,M,19.8626373626,16.7,1.0,0 to 20,0 to 100
93ac938561,M,24.6813186813,19.9,1.0,20 to 30,0 to 100
93add878a5,F,36.3818681319,44.9,2.0,30 to 40,0 to 100
93af88fc1f,,26.3708791209,19.9,1.0,20 to 30,0 to 100
93b1426259,F,36.1016483516,19.9,1.0,30 to 40,0 to 100
93b2c4d67e,,27.2774725275,25.0,1.0,20 to 30,0 to 100
93b829ddc1,,25.043956044,19.9,1.0,20 to 30,0 to 100
93b8c8a16d,F,38.3186813187,19.9,1.0,30 to 40,0 to 100
93bb37ed76,F,35.7087912088,16.7,1.0,30 to 40,0 to 100
93bd24e31f,,45.9148351648,39.8,2.0,40 to 60,0 to 100
93bdf92858,M,60.8049450549,19.9,1.0,60 and above,0 to 100
93beaeb85d,F,41.8104395604,23.9,1.0,40 to 60,0 to 100
93bfc84274,M,74.6785714286,19.9,1.0,60 and above,0 to 100
93bfe06333,F,113.423076923,16.7,1.0,60 and above,0 to 100
93c092bba8,,64.7637362637,79.6,4.0,60 and above,0 to 100
93c346f497,M,26.5714285714,19.9,1.0,20 to 30,0 to 100
93c3a31f8a,,113.423076923,23.9,1.0,60 and above,0 to 100
93c3ffcb42,,51.3763736264,19.9,1.0,40 to 60,0 to 100
93ce65d7dc,M,113.423076923,19.9,1.0,60 and above,0 to 100
93d35b7630,F,21.717032967,16.7,1.0,20 to 30,0 to 100
93d3f6fec5,F,53.2554945055,16.7,1.0,40 to 60,0 to 100
93d46f59cd,,65.3543956044,19.9,1.0,60 and above,0 to 100
93d4cebf1d,M,34.0604395604,16.7,1.0,30 to 40,0 to 100
93d9404a2b,,33.3131868132,19.9,1.0,30 to 40,0 to 100
93d944efb9,,27.5796703297,25.0,1.0,20 to 30,0 to 100
93da71e8ba,M,24.7197802198,16.7,1.0,20 to 30,0 to 100
93e010ac04,M,30.4368131868,23.9,1.0,30 to 40,0 to 100
93e16f9ce1,M,20.3269230769,23.9,1.0,20 to 30,0 to 100
93e8a6ae0d,F,56.1703296703,16.7,1.0,40 to 60,0 to 100
93eaef5bca,M,35.9615384615,19.9,1.0,30 to 40,0 to 100
93ef521dab,M,26.75,16.7,1.0,20 to 30,0 to 100
93f51502dd,M,24.2362637363,23.9,1.0,20 to 30,0 to 100
93f59e7a83,M,113.423076923,16.7,1.0,60 and above,0 to 100
93f9c9a354,,57.9175824176,19.9,1.0,40 to 60,0 to 100
93fccfcc7d,M,113.423076923,16.7,1.0,60 and above,0 to 100
93fcd0a986,F,38.3598901099,16.7,1.0,30 to 40,0 to 100
93fda52865,M,25.3598901099,19.9,1.0,20 to 30,0 to 100
93ff91a49a,,113.423076923,32.0,1.0,60 and above,0 to 100
9401e13c96,,113.423076923,25.0,1.0,60 and above,0 to 100
9404d81369,M,20.6950549451,16.7,1.0,20 to 30,0 to 100
94072e375a,F,18.9697802198,19.9,1.0,0 to 20,0 to 100
94078ff80f,F,22.478021978,16.7,1.0,20 to 30,0 to 100
9407d3fb07,M,40.8543956044,19.9,1.0,40 to 60,0 to 100
940b3b182b,F,40.7005494505,41.7,2.0,40 to 60,0 to 100
940cbeaaa2,M,28.4368131868,23.9,1.0,20 to 30,0 to 100
940f7a19e5,M,21.2802197802,16.7,1.0,20 to 30,0 to 100
941359e62c,M,54.7857142857,50.1,3.0,40 to 60,0 to 100
941366072e,F,32.9642857143,47.8,2.0,30 to 40,0 to 100
9417da5cd6,,113.423076923,25.0,1.0,60 and above,0 to 100
941f20a225,M,38.5769230769,59.7,3.0,30 to 40,0 to 100
941ff4b2be,,50.3791208791,71.7,3.0,40 to 60,0 to 100
9421f1f603,,52.5906593407,23.9,1.0,40 to 60,0 to 100
9423b089e0,,39.1346153846,25.0,1.0,30 to 40,0 to 100
94246bde83,,34.0906593407,25.0,1.0,30 to 40,0 to 100
94249ae099,,33.2582417582,23.9,1.0,30 to 40,0 to 100
9433b73121,,29.4313186813,19.9,1.0,20 to 30,0 to 100
94357aca7f,,35.239010989,19.9,1.0,30 to 40,0 to 100
9437b9bcd6,M,40.7197802198,16.7,1.0,40 to 60,0 to 100
9437d8ea8b,M,37.7802197802,16.7,1.0,30 to 40,0 to 100
943b6923be,,62.4945054945,39.8,2.0,60 and above,0 to 100
943f9502a8,,27.1895604396,19.9,1.0,20 to 30,0 to 100
9443cc97d5,M,27.2032967033,23.9,1.0,20 to 30,0 to 100
94473ea1ee,,51.4835164835,96.0,3.0,40 to 60,0 to 100
944f41097c,M,70.0164835165,16.7,1.0,60 and above,0 to 100
9450dc77e7,M,47.7445054945,36.6,2.0,40 to 60,0 to 100
94533ca5d7,,38.4395604396,19.9,1.0,30 to 40,0 to 100
