order_id,user_id,departement,birth,order_date,total,nb_tshirts,tshirt_price,order_year,order_month,order_day,order_hr,order_weekofyear,order_dayofweek,age,shirt_type,gender,color
TSG-1258045,36b66e1341,40,1899-12-30 00:00:00,2014-03-21 11:35:00,16.7,1.0,16.7,2014,3,21,11,12,4,113.423076923,T-Shirt,M,Black
TSG-1258047,9e9040fd14,9,1981-08-15 00:00:00,2014-10-19 12:01:00,23.9,1.0,23.9,2014,10,19,12,42,6,31.5192307692,T-Shirt,M,White
TSG-1258051,cf5d7201ef,14,1977-12-09 00:00:00,2014-04-15 14:04:00,59.7,3.0,19.9,2014,4,15,14,16,1,35.2142857143,Hoodie,,
TSG-1258054,824e0dfb34,57,1950-03-08 00:00:00,2014-02-26 19:44:00,50.0,2.0,25.0,2014,2,26,19,9,2,63.0659340659,Hoodie,,
TSG-1258055,8cd8b5a16f,35,1989-03-27 00:00:00,2013-02-12 15:52:00,23.9,1.0,23.9,2013,2,12,15,7,1,23.8791208791,Tennis Shirt,,
TSG-1258057,94fbc99454,59,1955-09-01 00:00:00,2013-12-25 17:40:00,16.7,1.0,16.7,2013,12,25,17,52,2,57.5631868132,T-Shirt,F,Black
TSG-1258059,580ef0f58b,91,1989-01-04 00:00:00,2014-06-09 15:55:00,16.7,1.0,16.7,2014,6,9,15,24,0,24.1043956044,T-Shirt,F,White
TSG-1258060,73fc1081a6,42,1989-10-11 00:00:00,2013-12-19 22:08:00,33.4,2.0,16.7,2013,12,19,22,51,3,23.3351648352,T-Shirt,F,White
TSG-1258067,baf770cf14,18,1975-12-22 00:00:00,2014-02-26 13:43:00,16.7,1.0,16.7,2014,2,26,13,9,2,37.1868131868,T-Shirt,F,Black
TSG-1258068,1ef960aa38,40,1949-01-16 00:00:00,2013-08-12 09:58:00,32.0,1.0,32.0,2013,8,12,9,33,0,64.2087912088,Hoodie,,
TSG-1258078,dce753a0e7,79,1980-03-13 00:00:00,2013-01-12 21:40:00,33.4,2.0,16.7,2013,1,12,21,2,5,32.9478021978,T-Shirt,M,White
TSG-1258081,2622112529,83,1974-01-18 00:00:00,2013-12-13 15:06:00,23.9,1.0,23.9,2013,12,13,15,50,4,39.1181318681,T-Shirt,M,White
TSG-1258082,ae7f84711f,52,1899-12-30 00:00:00,2014-01-16 14:24:00,23.9,1.0,23.9,2014,1,16,14,3,3,113.423076923,T-Shirt,M,White
TSG-1258085,8f8b5eb32f,59,1977-09-01 00:00:00,2014-08-25 13:39:00,23.9,1.0,23.9,2014,8,25,13,35,0,35.4862637363,Hoodie,,
TSG-1258089,8ba99858fa,23,1978-12-20 00:00:00,2014-01-07 20:31:00,19.9,1.0,19.9,2014,1,7,20,2,1,34.1813186813,T-Shirt,F,White
TSG-1258092,ec4b00b78b,,1899-12-30 00:00:00,2013-12-14 05:52:00,50.0,2.0,25.0,2013,12,14,5,50,5,113.423076923,Tennis Shirt,,
TSG-1258095,88b302bb4a,26,1899-12-30 00:00:00,2014-01-13 15:19:00,16.7,1.0,16.7,2014,1,13,15,3,0,113.423076923,T-Shirt,F,Black
TSG-1258098,a4b9529cd6,31,1968-05-28 00:00:00,2014-01-27 22:14:00,23.9,1.0,23.9,2014,1,27,22,5,0,44.7802197802,T-Shirt,M,White
TSG-1258101,76cf4563e6,1,1899-12-30 00:00:00,2013-11-30 10:28:00,39.8,2.0,19.9,2013,11,30,10,48,5,113.423076923,T-Shirt,F,Black
TSG-1258105,2f92d03c15,64,1945-09-29 00:00:00,2014-08-01 09:04:00,23.9,1.0,23.9,2014,8,1,9,31,4,67.5192307692,Hoodie,,
TSG-1258108,0f49a547ad,30,1972-07-22 00:00:00,2013-06-12 17:40:00,100.0,4.0,25.0,2013,6,12,17,24,2,40.6153846154,Hoodie,,
TSG-1258115,75b80617f6,86,1978-04-14 00:00:00,2013-08-12 21:44:00,16.7,1.0,16.7,2013,8,12,21,33,0,34.8681318681,T-Shirt,F,Black
TSG-1258117,529ed667b9,59,1899-12-30 00:00:00,2014-03-04 09:22:00,33.4,2.0,16.7,2014,3,4,9,10,1,113.423076923,T-Shirt,F,White
TSG-1258118,e6c0e5a892,92,1956-04-13 00:00:00,2014-05-22 19:05:00,16.7,1.0,16.7,2014,5,22,19,21,3,56.9450549451,T-Shirt,M,Black
TSG-1258120,e4a903dc32,59,1991-10-29 00:00:00,2013-12-13 17:10:00,23.9,1.0,23.9,2013,12,13,17,50,4,21.2802197802,T-Shirt,M,White
TSG-1258122,6d23abaa0b,51,1980-12-05 00:00:00,2013-08-12 14:43:00,19.9,1.0,19.9,2013,8,12,14,33,0,32.2142857143,Hoodie,,
TSG-1258125,ca46b33384,63,1988-01-20 00:00:00,2013-12-21 18:38:00,19.9,1.0,19.9,2013,12,21,18,51,5,25.0659340659,T-Shirt,M,White
TSG-1258127,e08880aba3,75,1976-01-18 00:00:00,2013-12-20 14:22:00,25.0,1.0,25.0,2013,12,20,14,51,4,37.1126373626,Hoodie,,
TSG-1258134,a08c1d06a0,30,1954-08-22 00:00:00,2014-01-26 13:18:00,16.7,1.0,16.7,2014,1,26,13,4,6,58.5934065934,T-Shirt,F,White
TSG-1258136,0031539b1d,62,1899-12-30 00:00:00,2013-12-22 23:20:00,16.7,1.0,16.7,2013,12,22,23,51,6,113.423076923,T-Shirt,F,Black
TSG-1258140,1b80f8c981,55,1982-12-26 00:00:00,2014-04-13 18:24:00,16.7,1.0,16.7,2014,4,13,18,15,6,30.1510989011,T-Shirt,M,White
TSG-1258141,54664b66b9,60,1981-04-17 00:00:00,2014-06-24 07:31:00,25.0,1.0,25.0,2014,6,24,7,26,1,31.8489010989,T-Shirt,M,White
TSG-1258143,4a07c76d09,26,1973-02-28 00:00:00,2013-09-12 15:33:00,25.0,1.0,25.0,2013,9,12,15,37,3,40.0082417582,T-Shirt,M,White
TSG-1258150,42ce1bf9ae,94,1984-12-06 00:00:00,2014-08-07 11:17:00,25.0,1.0,25.0,2014,8,7,11,32,3,28.1978021978,Hoodie,,
TSG-1258152,87f935a015,40,1993-04-04 00:00:00,2013-10-12 12:23:00,19.9,1.0,19.9,2013,10,12,12,41,5,19.8434065934,T-Shirt,F,White
TSG-1258154,99e1c22d93,75,1986-08-27 00:00:00,2014-05-20 15:50:00,19.9,1.0,19.9,2014,5,20,15,21,1,26.4697802198,T-Shirt,F,Black
TSG-1258157,546f62e919,27,1972-11-04 00:00:00,2014-04-22 10:32:00,16.7,1.0,16.7,2014,4,22,10,17,1,40.3269230769,T-Shirt,M,White
TSG-1258159,b87cc2a9ad,69,1987-09-07 00:00:00,2013-12-27 22:52:00,39.8,2.0,19.9,2013,12,27,22,52,4,25.4368131868,T-Shirt,M,White
TSG-1258168,de7f3c7fd7,29,1985-12-30 00:00:00,2014-12-02 10:57:00,16.7,1.0,16.7,2014,12,2,10,49,1,27.1291208791,T-Shirt,F,Black
TSG-1258169,f9e158924b,43,1956-05-30 00:00:00,2014-11-02 08:44:00,33.4,2.0,16.7,2014,11,2,8,44,6,56.8159340659,T-Shirt,M,Black
TSG-1258172,1054918255,1,1983-06-27 00:00:00,2013-12-12 17:10:00,19.9,1.0,19.9,2013,12,12,17,50,3,29.6483516484,T-Shirt,M,White
TSG-1258181,f465b9f47c,11,1981-09-12 00:00:00,2014-06-07 16:06:00,19.9,1.0,19.9,2014,6,7,16,23,5,31.4423076923,T-Shirt,M,White
TSG-1258191,7d60273a3d,94,1987-04-14 00:00:00,2013-09-12 21:28:00,39.8,2.0,19.9,2013,9,12,21,37,3,25.8379120879,T-Shirt,M,White
TSG-1258196,62ed454e23,67,1989-06-18 00:00:00,2014-02-22 16:01:00,16.7,1.0,16.7,2014,2,22,16,8,5,23.6510989011,T-Shirt,M,Black
TSG-1258200,58db0b919e,59,1983-09-21 00:00:00,2014-04-17 22:43:00,16.7,1.0,16.7,2014,4,17,22,16,3,29.4120879121,T-Shirt,F,Black
TSG-1258205,eb95875ceb,13,1974-12-01 00:00:00,2014-05-14 18:40:00,19.9,1.0,19.9,2014,5,14,18,20,2,38.2472527473,T-Shirt,F,Black
TSG-1258211,9eae828fe4,92,1966-10-02 00:00:00,2014-03-19 08:18:00,16.7,1.0,16.7,2014,3,19,8,12,2,46.4395604396,T-Shirt,M,Black
TSG-1258212,9eae828fe4,92,1966-10-02 00:00:00,2014-03-19 08:18:00,16.7,1.0,16.7,2014,3,19,8,12,2,46.4395604396,T-Shirt,M,Black
TSG-1258213,c3bdaa3612,33,1977-11-16 00:00:00,2013-12-22 01:22:00,50.1,3.0,16.7,2013,12,22,1,51,6,35.2774725275,T-Shirt,M,Black
TSG-1258217,c640142eeb,71,1899-12-30 00:00:00,2014-05-23 12:49:00,19.9,1.0,19.9,2014,5,23,12,21,4,113.423076923,T-Shirt,M,White
TSG-1258219,374297a13b,78,1994-07-25 00:00:00,2014-01-06 20:47:00,16.7,1.0,16.7,2014,1,6,20,2,0,18.532967033,T-Shirt,F,Black
TSG-1258229,8c6a224424,92,1899-12-30 00:00:00,2014-07-23 10:16:00,19.9,1.0,19.9,2014,7,23,10,30,2,113.423076923,T-Shirt,F,White
TSG-1258231,3de5f5a2d7,19,1988-12-16 00:00:00,2014-08-04 19:24:00,19.9,1.0,19.9,2014,8,4,19,32,0,24.1565934066,T-Shirt,M,White
TSG-1258232,79809d3a7b,89,1981-04-07 00:00:00,2013-12-13 16:05:00,19.9,1.0,19.9,2013,12,13,16,50,4,31.8763736264,Hoodie,,
TSG-1258243,c7e82b7645,94,1952-09-01 00:00:00,2013-11-28 16:37:00,19.9,1.0,19.9,2013,11,28,16,48,3,60.5714285714,T-Shirt,M,Black
TSG-1258245,9556c15af2,74,1984-03-29 00:00:00,2014-08-30 11:39:00,19.9,1.0,19.9,2014,8,30,11,35,5,28.8901098901,Hoodie,,
TSG-1258251,230fdd8a22,94,1994-05-01 00:00:00,2014-03-20 17:53:00,25.0,1.0,25.0,2014,3,20,17,12,3,18.7664835165,T-Shirt,M,White
TSG-1258258,a30832d734,63,1977-06-03 00:00:00,2013-12-21 01:24:00,33.4,2.0,16.7,2013,12,21,1,51,5,35.7335164835,T-Shirt,F,Black
TSG-1258266,854a8d36c9,68,1992-07-27 00:00:00,2014-07-23 16:56:00,23.9,1.0,23.9,2014,7,23,16,30,2,20.532967033,Tennis Shirt,,
TSG-1258273,f5d1323852,54,1899-12-30 00:00:00,2014-07-27 21:26:00,47.8,2.0,23.9,2014,7,27,21,30,6,113.423076923,T-Shirt,F,Black
TSG-1258277,ca7dc4c920,82,1899-12-30 00:00:00,2014-07-24 12:58:00,32.0,1.0,32.0,2014,7,24,12,30,3,113.423076923,Hoodie,,
TSG-1258278,ab2c193321,18,1899-12-30 00:00:00,2013-12-19 18:54:00,23.9,1.0,23.9,2013,12,19,18,51,3,113.423076923,T-Shirt,F,White
TSG-1258279,251c3e259f,42,1968-12-07 00:00:00,2014-01-19 18:55:00,23.9,1.0,23.9,2014,1,19,18,3,6,44.25,Hoodie,,
TSG-1258284,cf3d3a8942,78,1989-03-29 00:00:00,2014-05-30 16:33:00,25.0,1.0,25.0,2014,5,30,16,22,4,23.8736263736,Tennis Shirt,,
TSG-1258290,31aa9cb0d4,27,1953-01-15 00:00:00,2013-12-26 13:31:00,16.7,1.0,16.7,2013,12,26,13,52,3,60.1978021978,T-Shirt,M,Black
TSG-1258291,ff5f6b6021,31,1957-03-17 00:00:00,2014-12-07 13:45:00,16.7,1.0,16.7,2014,12,7,13,49,6,56.0164835165,T-Shirt,M,White
TSG-1258293,93b8c8a16d,43,1974-11-05 00:00:00,2013-12-14 20:30:00,19.9,1.0,19.9,2013,12,14,20,50,5,38.3186813187,T-Shirt,F,White
TSG-1258295,a1436b9b40,28,1978-01-02 00:00:00,2013-12-13 13:50:00,47.8,2.0,23.9,2013,12,13,13,50,4,35.1483516484,Hoodie,,
TSG-1258296,803ba51d42,30,1946-05-25 00:00:00,2014-07-03 12:57:00,19.9,1.0,19.9,2014,7,3,12,27,3,66.8653846154,T-Shirt,F,Black
TSG-1258297,7dcecbef02,21,1980-12-27 00:00:00,2013-12-30 12:29:00,33.4,2.0,16.7,2013,12,30,12,1,0,32.1538461538,T-Shirt,F,Black
TSG-1258299,67be9e99c6,37,1941-12-18 00:00:00,2014-05-27 14:43:00,19.9,1.0,19.9,2014,5,27,14,22,1,71.3131868132,T-Shirt,M,Black
TSG-1258300,0,31,1984-08-01 00:00:00,2014-06-21 10:42:00,23.9,1.0,23.9,2014,6,21,10,25,5,28.5467032967,T-Shirt,M,White
TSG-1258302,66b9272d66,67,1899-12-30 00:00:00,2013-05-12 16:20:00,23.9,1.0,23.9,2013,5,12,16,19,6,113.423076923,T-Shirt,F,Black
TSG-1258303,7c9d0eb731,5,1948-01-25 00:00:00,2014-05-07 13:33:00,32.0,1.0,32.0,2014,5,7,13,19,2,65.1895604396,Hoodie,,
TSG-1258312,c8854a3a0f,24,1986-07-19 00:00:00,2014-08-06 23:41:00,16.7,1.0,16.7,2014,8,6,23,32,2,26.5769230769,T-Shirt,F,White
TSG-1258313,84d901d61c,44,1986-04-05 00:00:00,2013-06-12 13:03:00,16.7,1.0,16.7,2013,6,12,13,24,2,26.8653846154,T-Shirt,F,Black
TSG-1258314,21bd86ad01,7,1968-08-23 00:00:00,2013-12-13 20:27:00,16.7,1.0,16.7,2013,12,13,20,50,4,44.5412087912,T-Shirt,F,Black
TSG-1258327,ebddcb2339,83,1993-08-22 00:00:00,2014-05-26 18:57:00,19.9,1.0,19.9,2014,5,26,18,22,0,19.4587912088,T-Shirt,M,Black
TSG-1258333,951a69029b,37,1990-02-25 00:00:00,2013-12-14 13:36:00,19.9,1.0,19.9,2013,12,14,13,50,5,22.9587912088,T-Shirt,M,Black
TSG-1258336,995493f7ad,91,1988-01-03 00:00:00,2014-07-22 23:30:00,25.0,1.0,25.0,2014,7,22,23,30,1,25.1126373626,Tennis Shirt,,
TSG-1258339,1f58a46d20,13,1952-02-07 00:00:00,2013-11-29 17:31:00,39.8,2.0,19.9,2013,11,29,17,48,4,61.1401098901,T-Shirt,M,White
TSG-1258340,d2d2648e44,34,1982-05-14 00:00:00,2014-04-29 11:31:00,16.7,1.0,16.7,2014,4,29,11,18,1,30.771978022,T-Shirt,F,Black
TSG-1258350,03b7673690,78,1993-02-02 00:00:00,2014-03-31 16:40:00,16.7,1.0,16.7,2014,3,31,16,14,0,20.010989011,T-Shirt,F,Black
TSG-1258351,7132339d8a,,1965-05-12 00:00:00,2014-07-04 19:05:00,25.0,1.0,25.0,2014,7,4,19,27,4,47.8351648352,Hoodie,,
TSG-1258352,d93ab05302,69,1989-07-25 00:00:00,2013-11-29 17:58:00,19.9,1.0,19.9,2013,11,29,17,48,4,23.5494505495,T-Shirt,M,Black
TSG-1258353,63a42476c4,75,1978-02-25 00:00:00,2014-01-15 11:33:00,16.7,1.0,16.7,2014,1,15,11,3,2,35.0,T-Shirt,F,White
TSG-1258361,d506648192,51,1987-05-20 00:00:00,2013-12-21 14:33:00,16.7,1.0,16.7,2013,12,21,14,51,5,25.739010989,T-Shirt,F,Black
TSG-1258362,45a6fcbf5e,75,1899-12-30 00:00:00,2013-07-12 17:01:00,33.4,2.0,16.7,2013,7,12,17,28,4,113.423076923,T-Shirt,M,Black
TSG-1258363,fa43d49232,60,1966-02-27 00:00:00,2013-01-12 07:45:00,16.7,1.0,16.7,2013,1,12,7,2,5,47.0357142857,T-Shirt,M,Black
TSG-1258366,830df09ed1,74,1954-08-21 00:00:00,2013-12-14 14:43:00,19.9,1.0,19.9,2013,12,14,14,50,5,58.5961538462,T-Shirt,M,White
TSG-1258368,4b093e345b,27,1978-02-07 00:00:00,2014-06-24 22:44:00,19.9,1.0,19.9,2014,6,24,22,26,1,35.0494505495,T-Shirt,M,Black
TSG-1258371,d292f7d64e,86,1982-09-26 00:00:00,2013-06-12 19:19:00,23.9,1.0,23.9,2013,6,12,19,24,2,30.4010989011,T-Shirt,M,White
TSG-1258377,d9ad303ec7,67,1966-09-24 00:00:00,2014-04-03 10:50:00,19.9,1.0,19.9,2014,4,3,10,14,3,46.4615384615,T-Shirt,F,Black
TSG-1258378,f188790765,6,1978-06-10 00:00:00,2014-11-04 08:21:00,23.9,1.0,23.9,2014,11,4,8,45,1,34.7115384615,Tennis Shirt,,
TSG-1258383,a182f172b7,37,1964-06-29 00:00:00,2014-07-01 18:36:00,23.9,1.0,23.9,2014,7,1,18,27,1,48.706043956,Tennis Shirt,,
TSG-1258384,6677506ab4,54,1983-10-04 00:00:00,2013-12-17 15:19:00,25.0,1.0,25.0,2013,12,17,15,51,1,29.3763736264,Hoodie,,
TSG-1258385,754d6060c6,13,1991-07-09 00:00:00,2013-10-12 14:48:00,19.9,1.0,19.9,2013,10,12,14,41,5,21.5879120879,Hoodie,,
TSG-1258386,09463dfdee,40,1976-04-10 00:00:00,2014-04-21 13:36:00,19.9,1.0,19.9,2014,4,21,13,17,0,36.8846153846,Hoodie,,
TSG-1258390,865641c9bb,81,1956-12-07 00:00:00,2013-12-17 09:15:00,23.9,1.0,23.9,2013,12,17,9,51,1,56.2912087912,T-Shirt,M,White
TSG-1258395,40ab29ed6f,12,1971-06-03 00:00:00,2013-05-12 09:30:00,19.9,1.0,19.9,2013,5,12,9,19,6,41.7554945055,T-Shirt,M,White
TSG-1258398,12797080d0,57,1990-10-06 00:00:00,2013-12-15 17:20:00,23.9,1.0,23.9,2013,12,15,17,50,6,22.3461538462,Hoodie,,
TSG-1258399,e96f7d5447,33,1961-01-11 00:00:00,2014-02-25 18:46:00,19.9,1.0,19.9,2014,2,25,18,9,1,52.1813186813,Hoodie,,
TSG-1258401,c0a2c9bca2,21,1899-12-30 00:00:00,2013-10-12 11:10:00,25.0,1.0,25.0,2013,10,12,11,41,5,113.423076923,Hoodie,,
TSG-1258403,95e23bcbc3,69,1983-11-28 00:00:00,2014-03-05 16:07:00,16.7,1.0,16.7,2014,3,5,16,10,2,29.2252747253,T-Shirt,M,Black
TSG-1258405,776f77ca59,28,1972-12-03 00:00:00,2014-11-02 09:35:00,16.7,1.0,16.7,2014,11,2,9,44,6,40.2472527473,T-Shirt,M,Black
TSG-1258409,a8431cb68a,31,1899-12-30 00:00:00,2013-12-14 17:36:00,16.7,1.0,16.7,2013,12,14,17,50,5,113.423076923,T-Shirt,F,Black
TSG-1258410,ff58883ba4,12,1975-10-14 00:00:00,2013-06-12 12:01:00,23.9,1.0,23.9,2013,6,12,12,24,2,37.3763736264,T-Shirt,M,White
TSG-1258411,06ffe32af3,10,1899-12-30 00:00:00,2014-01-27 10:44:00,32.0,1.0,32.0,2014,1,27,10,5,0,113.423076923,Hoodie,,
TSG-1258412,94a3919af9,69,1993-09-01 00:00:00,2013-01-12 19:41:00,19.9,1.0,19.9,2013,1,12,19,2,5,19.4313186813,T-Shirt,M,White
TSG-1258415,6d1bc8ca1b,84,1987-04-21 00:00:00,2013-11-30 20:47:00,32.0,1.0,32.0,2013,11,30,20,48,5,25.8186813187,Hoodie,,
TSG-1258422,252bfb4331,95,1963-04-18 00:00:00,2013-12-18 12:45:00,19.9,1.0,19.9,2013,12,18,12,51,2,49.9093406593,Hoodie,,
TSG-1258426,507de60630,17,1959-12-10 00:00:00,2013-12-12 18:48:00,23.9,1.0,23.9,2013,12,12,18,50,3,53.2747252747,T-Shirt,M,White
TSG-1258427,0dd59df189,31,1983-04-25 00:00:00,2014-09-04 20:45:00,19.9,1.0,19.9,2014,9,4,20,36,3,29.8214285714,T-Shirt,F,Black
TSG-1258428,902fd4dbe4,,1959-03-30 00:00:00,2013-11-29 16:04:00,19.9,1.0,19.9,2013,11,29,16,48,4,53.9752747253,Hoodie,,
TSG-1258432,b81e0d25f1,59,1988-04-21 00:00:00,2013-12-12 17:29:00,23.9,1.0,23.9,2013,12,12,17,50,3,24.8131868132,T-Shirt,M,White
TSG-1258438,a58731ec0f,59,1993-01-05 00:00:00,2013-12-18 21:37:00,16.7,1.0,16.7,2013,12,18,21,51,2,20.0879120879,T-Shirt,F,Black
TSG-1258443,41ea0b8bee,69,1899-12-30 00:00:00,2014-11-06 15:18:00,33.4,2.0,16.7,2014,11,6,15,45,3,113.423076923,T-Shirt,F,Black
TSG-1258452,f215456131,47,1988-07-13 00:00:00,2013-09-12 23:16:00,25.0,1.0,25.0,2013,9,12,23,37,3,24.5851648352,Hoodie,,
TSG-1258457,556538e5e9,26,1966-04-19 00:00:00,2013-12-19 15:23:00,23.9,1.0,23.9,2013,12,19,15,51,3,46.8956043956,Hoodie,,
TSG-1258460,062d49f15b,1,1974-12-23 00:00:00,2014-05-22 14:24:00,33.4,2.0,16.7,2014,5,22,14,21,3,38.1868131868,T-Shirt,F,Black
TSG-1258467,9d4dd115c5,67,1899-12-30 00:00:00,2013-03-12 16:16:00,19.9,1.0,19.9,2013,3,12,16,11,1,113.423076923,T-Shirt,M,White
TSG-1258468,fb948f2b47,75,1977-05-22 00:00:00,2014-12-02 09:27:00,19.9,1.0,19.9,2014,12,2,9,49,1,35.7664835165,Hoodie,,
TSG-1258469,471280b80a,24,1974-06-06 00:00:00,2014-03-21 09:53:00,19.9,1.0,19.9,2014,3,21,9,12,4,38.7362637363,Hoodie,,
TSG-1258473,e8bb5fda4e,56,1979-11-09 00:00:00,2013-12-13 19:40:00,19.9,1.0,19.9,2013,12,13,19,50,4,33.2912087912,Hoodie,,
TSG-1258478,5418aab428,67,1986-01-16 00:00:00,2013-08-12 23:21:00,16.7,1.0,16.7,2013,8,12,23,33,0,27.0824175824,T-Shirt,F,White
TSG-1258480,e0452a4d87,24,1899-12-30 00:00:00,2013-02-12 21:16:00,39.8,2.0,19.9,2013,2,12,21,7,1,113.423076923,T-Shirt,M,White
TSG-1258482,f8acd3f94e,94,1899-12-30 00:00:00,2013-12-17 23:14:00,33.4,2.0,16.7,2013,12,17,23,51,1,113.423076923,T-Shirt,M,Black
TSG-1258483,8f4561e96b,34,1980-08-15 00:00:00,2014-03-02 08:40:00,79.6,4.0,19.9,2014,3,2,8,9,6,32.521978022,T-Shirt,M,Black
TSG-1258485,fd1b76950b,13,1980-06-24 00:00:00,2014-05-18 18:44:00,19.9,1.0,19.9,2014,5,18,18,20,6,32.6648351648,Hoodie,,
TSG-1258493,356a388cc1,29,1950-08-25 00:00:00,2013-12-13 21:15:00,23.9,1.0,23.9,2013,12,13,21,50,4,62.5989010989,Hoodie,,
TSG-1258495,dfb298b509,55,1899-12-30 00:00:00,2014-08-19 10:22:00,19.9,1.0,19.9,2014,8,19,10,34,1,113.423076923,T-Shirt,M,White
TSG-1258502,c85dd17d1b,91,1985-08-04 00:00:00,2013-12-13 10:31:00,23.9,1.0,23.9,2013,12,13,10,50,4,27.5357142857,T-Shirt,M,White
TSG-1258503,82a022e097,16,1983-02-25 00:00:00,2014-07-20 00:39:00,16.7,1.0,16.7,2014,7,20,0,29,6,29.9835164835,T-Shirt,F,Black
TSG-1258508,e6bd07fe45,35,1980-10-31 00:00:00,2014-03-06 16:39:00,25.0,1.0,25.0,2014,3,6,16,10,3,32.3104395604,Hoodie,,
TSG-1258509,c5c796431b,60,1899-12-30 00:00:00,2013-12-19 14:55:00,23.9,1.0,23.9,2013,12,19,14,51,3,113.423076923,Tennis Shirt,,
TSG-1258510,f522d0dae7,33,1958-11-08 00:00:00,2013-06-12 15:11:00,19.9,1.0,19.9,2013,6,12,15,24,2,54.3653846154,Hoodie,,
TSG-1258511,1d173ff09a,32,1976-12-21 00:00:00,2014-04-08 15:30:00,23.9,1.0,23.9,2014,4,8,15,15,1,36.1840659341,T-Shirt,M,White
TSG-1258516,9dca45419e,95,1989-11-07 00:00:00,2014-04-16 16:35:00,16.7,1.0,16.7,2014,4,16,16,16,2,23.260989011,T-Shirt,F,White
TSG-1258517,fa4b664c60,53,1991-02-15 00:00:00,2013-12-13 15:34:00,16.7,1.0,16.7,2013,12,13,15,50,4,21.9835164835,T-Shirt,F,White
TSG-1258521,93a1f957ab,60,1973-05-06 00:00:00,2013-07-12 15:27:00,23.9,1.0,23.9,2013,7,12,15,28,4,39.8241758242,T-Shirt,M,White
TSG-1258531,e3b37672d7,2,1971-10-15 00:00:00,2014-06-10 22:23:00,23.9,1.0,23.9,2014,6,10,22,24,1,41.3873626374,T-Shirt,M,White
TSG-1258536,1ca7cfa8be,29,1976-05-22 00:00:00,2013-12-15 19:17:00,19.9,1.0,19.9,2013,12,15,19,50,6,36.7692307692,Hoodie,,
TSG-1258541,b6f42cebb0,93,1961-02-28 00:00:00,2014-11-17 14:25:00,23.9,1.0,23.9,2014,11,17,14,47,0,52.0494505495,T-Shirt,M,White
TSG-1258543,9ccd213e9b,41,1982-05-27 00:00:00,2013-03-12 19:25:00,19.9,1.0,19.9,2013,3,12,19,11,1,30.7362637363,Hoodie,,
TSG-1258545,27af6e8b47,95,1972-09-02 00:00:00,2013-12-15 21:39:00,25.0,1.0,25.0,2013,12,15,21,50,6,40.5,Hoodie,,
TSG-1258552,5feca0e387,29,1962-02-22 00:00:00,2014-12-10 12:45:00,19.9,1.0,19.9,2014,12,10,12,50,2,51.0631868132,T-Shirt,M,White
TSG-1258558,a953c3f3ab,70,1983-08-18 00:00:00,2013-11-29 15:53:00,33.4,2.0,16.7,2013,11,29,15,48,4,29.5054945055,T-Shirt,F,Black
TSG-1258559,bbe4a03d86,77,1973-05-12 00:00:00,2014-08-24 18:06:00,25.0,1.0,25.0,2014,8,24,18,34,6,39.8076923077,Hoodie,,
TSG-1258561,653fb4e7c6,72,1991-02-06 00:00:00,2014-04-23 15:03:00,16.7,1.0,16.7,2014,4,23,15,17,2,22.0082417582,T-Shirt,F,Black
TSG-1258562,bf08d411e6,18,1979-02-05 00:00:00,2014-09-01 17:11:00,25.0,1.0,25.0,2014,9,1,17,36,0,34.0521978022,Hoodie,,
TSG-1258564,a9c2dc0a5e,76,1899-12-30 00:00:00,2013-12-14 20:49:00,23.9,1.0,23.9,2013,12,14,20,50,5,113.423076923,T-Shirt,F,White
TSG-1258567,9b58859eac,33,1983-10-07 00:00:00,2014-05-29 17:54:00,16.7,1.0,16.7,2014,5,29,17,22,3,29.3681318681,T-Shirt,F,Black
TSG-1258575,7845bd9098,78,1965-10-23 00:00:00,2013-12-21 12:15:00,19.9,1.0,19.9,2013,12,21,12,51,5,47.3846153846,T-Shirt,M,Black
TSG-1258577,1df9cca8ac,57,1969-09-08 00:00:00,2013-12-21 17:37:00,23.9,1.0,23.9,2013,12,21,17,51,5,43.4945054945,Hoodie,,
TSG-1258584,a1bdd4405b,38,1960-02-02 00:00:00,2014-05-07 21:18:00,25.0,1.0,25.0,2014,5,7,21,19,2,53.1263736264,Hoodie,,
TSG-1258585,d63fc40d9a,31,1899-12-30 00:00:00,2013-12-24 14:41:00,16.7,1.0,16.7,2013,12,24,14,52,1,113.423076923,T-Shirt,M,Black
TSG-1258589,049dc53e56,70,1984-04-12 00:00:00,2013-04-12 15:31:00,19.9,1.0,19.9,2013,4,12,15,15,4,28.8516483516,Hoodie,,
TSG-1258592,3b91aa36d9,84,1984-12-22 00:00:00,2013-04-12 10:21:00,16.7,1.0,16.7,2013,4,12,10,15,4,28.1538461538,T-Shirt,M,Black
TSG-1258593,65de29dc4b,68,1899-12-30 00:00:00,2013-12-29 08:19:00,23.9,1.0,23.9,2013,12,29,8,52,6,113.423076923,Hoodie,,
TSG-1258595,9e3f5bdd2b,32,1935-07-09 00:00:00,2014-06-28 16:28:00,23.9,1.0,23.9,2014,6,28,16,26,5,77.7802197802,Hoodie,,
TSG-1258599,d4358e9c5f,54,1961-11-01 00:00:00,2013-11-12 18:13:00,23.9,1.0,23.9,2013,11,12,18,46,1,51.3736263736,Hoodie,,
